no_rooms,sqm,yield_on_mortgage_credit_bonds%,price_usd_log,house_age,year,quarter_num,house_type_Farm,house_type_Summerhouse,house_type_Townhouse,house_type_Villa,region_Fyn & islands,region_Jutland,region_Zealand,sales_type_family_sale,sales_type_other_sale,sales_type_regular_sale,"area_Capital, Copenhagen",area_East & mid jutland,area_Fyn & islands,area_North Zealand,area_North jutland,area_Other islands,area_South jutland
4.0,124.0,4.79,12.573320004015606,39.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,90.0,4.79,11.861827276238836,60.0,2023,1,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
5.0,167.0,4.79,12.590108103457977,148.0,2023,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1.0,33.0,4.79,11.561725152903833,53.0,2023,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,151.0,4.79,12.25486757159303,58.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3.0,89.0,4.79,12.385268489034784,50.0,2023,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2.0,59.0,4.79,12.722634783988097,102.0,2023,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
3.0,84.0,4.79,13.353476685668044,117.0,2023,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3.0,101.0,4.79,13.51777949645943,18.0,2023,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
6.0,170.0,4.79,14.132145180963008,14.0,2023,1,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False
3.0,129.0,4.79,12.991687332961895,175.0,2023,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3.0,141.0,4.79,12.388398368982115,63.0,2023,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,83.0,4.79,12.919024904363686,7.0,2023,1,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False
5.0,167.0,4.79,11.962413838060145,50.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,89.0,4.79,12.586223364451623,56.0,2023,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4.0,98.0,4.79,12.307053082633972,66.0,2023,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,119.0,4.79,13.61217085943569,137.0,2023,1,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,130.0,4.79,12.276069679344003,46.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
6.0,209.0,4.79,12.764261701882237,51.0,2023,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
3.0,112.0,4.79,12.45488784222084,77.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
4.0,129.0,4.79,12.832681974288993,66.0,2023,1,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
3.0,74.0,4.79,12.265524815587701,94.0,2023,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2.0,66.0,4.79,12.850557278777309,88.0,2023,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
6.0,211.0,4.79,13.47653659463273,74.0,2023,1,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
5.0,132.0,4.79,12.682930853382516,40.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,156.0,4.79,12.218500103788143,48.0,2023,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,105.0,4.79,12.218500103788143,17.0,2023,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
6.0,174.0,4.79,11.532737896139919,56.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
5.0,140.0,4.79,12.783390817578601,50.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3.0,105.0,4.79,13.404531777462488,91.0,2023,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
4.0,118.0,4.79,12.873904582205107,27.0,2023,1,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
5.0,128.0,4.79,12.77280873810987,48.0,2023,1,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,89.0,4.79,13.317109100286022,95.0,2023,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
5.0,126.0,4.79,11.755879486687116,50.0,2023,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
3.0,66.0,4.79,11.813037464800539,34.0,2023,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
7.0,310.0,4.79,14.3071539739341,51.0,2023,1,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,88.0,4.79,11.913384731399907,62.0,2023,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,88.0,4.79,12.636233618255941,4.0,2023,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
6.0,186.0,4.79,12.495007682693725,61.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,227.0,4.79,11.967187086434018,38.0,2023,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
4.0,131.0,4.79,13.171155446333852,107.0,2023,1,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,52.0,4.79,12.929993908996359,51.0,2023,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,143.0,4.79,12.079664394417284,88.0,2023,1,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
5.0,132.0,4.79,12.71815048494679,53.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,128.0,4.79,12.356649805075568,50.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
6.0,165.0,4.79,11.472113887062386,94.0,2023,1,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
3.0,74.0,4.79,12.356649805075568,54.0,2023,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2.0,69.0,4.79,11.695255355062795,79.0,2023,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
4.0,100.0,4.79,12.806284573911311,63.0,2023,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
3.0,151.0,4.79,12.557612929636498,54.0,2023,1,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
5.0,182.0,4.79,13.1421679654829,5.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,82.0,4.79,12.814481318719762,32.0,2023,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
3.0,69.0,4.79,12.929993908996359,42.0,2023,1,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,105.0,4.79,11.235206924604611,55.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
2.0,67.0,4.79,12.38212878217386,55.0,2023,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,125.0,4.79,12.356649805075568,46.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
1.0,43.0,4.79,11.54006386467122,103.0,2023,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2.0,45.0,4.79,12.91164481522143,142.0,2023,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
3.0,76.0,4.79,13.049794835104816,96.0,2023,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,84.0,4.79,12.948012371209098,76.0,2023,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
5.0,129.0,4.79,13.657980340594353,11.0,2023,1,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
2.0,55.0,4.79,12.793862088206213,130.0,2023,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
3.0,67.0,4.79,10.989537936492082,91.0,2023,1,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
6.0,84.0,4.79,12.066816325306588,53.0,2023,1,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
7.0,150.0,4.79,11.813037464800539,125.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,148.0,4.79,12.609037965102189,60.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,97.0,4.79,12.449022745701502,49.0,2023,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1.0,33.0,4.79,12.161341980433281,26.0,2023,1,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
3.0,78.0,4.79,11.918397239722838,34.0,2023,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
2.0,60.0,4.79,13.353476685668044,94.0,2023,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2.0,101.0,4.79,11.444389631882457,78.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,123.0,4.79,12.45488784222084,48.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
6.0,251.0,4.79,12.323860125621126,125.0,2023,1,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
3.0,54.0,4.79,12.251289767312823,50.0,2023,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,96.0,4.79,12.659378260676938,54.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,125.0,4.79,13.081543466215237,62.0,2023,1,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
5.0,213.0,4.79,12.544332569000922,56.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3.0,96.0,4.79,10.763229096719098,90.0,2023,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
6.0,225.0,4.79,14.501784673029544,165.0,2023,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
6.0,168.0,4.79,13.215855541983634,99.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,99.0,4.79,12.560247968016562,61.0,2023,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
5.0,180.0,4.79,13.485965671749984,3.0,2023,1,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
4.0,180.0,4.79,13.60108018640869,91.0,2023,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3.0,74.0,4.79,11.07443600653965,155.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
2.0,59.0,4.79,12.706850963741102,66.0,2023,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,141.0,4.79,13.471259544957848,59.0,2023,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
5.0,123.0,4.79,12.681533233456651,51.0,2023,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
8.0,190.0,4.79,12.141539457711714,60.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
2.0,62.0,4.79,12.683861515988351,56.0,2023,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,118.0,4.79,12.356649805075568,62.0,2023,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
5.0,158.0,4.79,11.8511889534843,32.0,2023,1,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
4.0,101.0,4.79,12.948012371209098,68.0,2023,1,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False
2.0,47.0,4.79,12.631343648903034,87.0,2023,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
6.0,136.0,4.79,12.366280656912341,34.0,2023,1,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
